281	2388,488,1981,4617,5288,4085,5017,1783,5824,8033,761,5696,1365,6287,1887,6680,2037,1256,55,2480,7116,5187,1915,5695,5387,2306,2728,88,3556,803,1187,438,2049,5478,2364,5232,3468,7762,181,1649,414,1079,2239,2831,562,6755,331,2901,4794,5224,3277,5127,1530,2338,6424,742,1507,7892,3050,6660,2871,4835,7828,7222,6651,2363,6348,1127,2440,7095,4973,1832,589,6833,521,6039,5410,1053,2318,341,6947,2579,8202,1343,7966,547,4993,1952,4432,1389,2462,4180,5144,3293,3123,693,1906,4181,5218,3082,1408,8135,5565,3118,4626,5969,866,4412,5301,2359,4267,2482,7783,3350,3880,7686,5645,1991,4927,3983,5854,295,1231,3871,7808,5583,2522,2050,1907,3840,5368,463,321,7418,5916,2077,982,2548,7675,4742,6031,5920,782,6696,6276,5217,2843,3108,2805,151,7629,5768,5653,1571,4291,1536,5526,1953,1860,3197,974,3958,6975,3243,6703,312,3008,704,7495,1274,6151,7238,839,2826,2117,964,1135,4088,6974,5985,1884,2605,593,5439,998,1368,551,6105,1684,3537,4574,1211,1731,796,5324,1446,1692,3638,2516,4331,3298,1319,4257,1513,2385,2231,7729,848,7132,4296,1225,6900,3891,5092,3848,3394,5973,7230,6532,5617,396,8107,1625,8178,7392,1273,963,2244,3454,2105,4307,260,2416,6913,1615,5603,39,7525,3220,3148,7985,7916,5633,6639,7021,6789,2064,2555,8206,6000,3447,294,4212,7761,7426,6328,4992,625,2167,7913,5358,6573,3917,3674,3825,1133,1236,319,2057,3617,7735,5161,6835,5997,7270,8271,875,587,6448,5249,1229,2771,6236,5112,3397,4358,5320,6400,1646,7593,2295,7531,4168,7382,5365,4186,3417,753,2296,6520,4480,6053,6633,3199,5773,1871,1101,4236,4934,4654,1407,2610,7276,2033,3369,2683,5818,4781,7996,1696,669,3463,7753,72,7401,2514,7478,5262,7088,7923,5183,7124,7092,2961,7397,1857,5380,1518,7115,8260,3107,1253,1829,1048,909,3890,928,4965,1498,5473,5128,479,1671,7428,6477,1908,2653,7055,1354,5823,4638,7914,6057,4016,1687,1131,2264,1805,3439,3896,6986,3654,6506,6628,7978,2376,4055,3180,6212,1138,4340,2003,6870,4416,5315,7180,7233,5497,2983,7321,6230,1540,26,2513,8079,2051,1061,3634,5276,3233,2940,2293,4713,5608,2311,4461,3201,6488,7100,4065,2139,6599,792,3969,4828,6311,2026,1166,766,2259,6321,7799,1736,5766,1650,193,4436,3495,7234,6203,617,836,2089,4328,1742,4692,7803,6170,2280,831,406,776,237,1449,2071,5087,675,7084,1669,4811,6678,5506,1357,5667,5577,5999,672,1049,3359,6193,3242,3591,5880,4466,6165,4177,2420,6142,7502,4402,4544,6638,764,2330,3451,2594,4457,3003,7662,4619,3150,4396,2969,5930,460,4011,19,6797,171,5047,35,1183,351,4409,1899,1979,4446,1147,1081,6467,4439,1463,7257,2786,1246,6063,7052,1545,5624,7442,4687,6533,5086,291,1858,3091,4580,601,2607,6692,8025,1123,2297,4265,3835,7404,7206,3155,5579,3579,606,1503,3315,3087,1925,2067,3143,4999,4504,5959,1836,5819,7907,5656,1145,6544,3499,7214,3266,5726,5704,6360,6918,684,150,7363,6577,4553,5416,4755,4005,5936,2300,7941,4831,4508,4789,7353,2111,4266,3410,7636,6016,5287,1644,7842,8119,3761,666,1614,6538,6168,6903,6019,2425,3636,2682,7900,4336,3114,2115,4013,3758,4697,5630,1105,695,7740,4683,1082,727,5372
81	1413,1209,760,2159,8177,1925,6860
248	1937,5553
110	4529
367	4207,5412,2644,7476,1723,1909,4575,4204,2540,2109,6184,54,4700,2007
255	4284,1785,6034,3840,5718,3409,5541,5474,4921
219	804,2933,5110
395	7751
36	1882
176	860
80	1308,7954
484	1199
142	7114,896
427	253,6848
454	1451
261	5985,45,5363,241,6523,2811,6535,5315,6399,5193,1621,2091,201,3583
431	3294,3029,3494,2591,3952,3152,5193,787
323	2755,661,6924
436	7995
414	5529,951,2215,1176,5806,3956,4071,6047,5332,6486,1461
419	3554
79	2656,1546,6886,7868,552,7819,5744,6809,5669,8122
448	1498
368	5665
275	6246
175	4324
112	4490
152	7844
178	1895,6731,649,394,4918,3547,782,1075,7719,7246,7392,4278,7317,5339,3441,3571,5035,4611,4303,6570,6347,5371,759,2944,3928,1081,2846,4981,4317,6278
242	641
400	3698,3840,1893,1872,7618
124	864
254	373
34	6656
146	2484
375	4796
345	5834,779,5378,3581,3703,1651,1900,5806,7923,1353,4252,4504
259	3207
384	6411,751
392	3169
225	5308
278	4789
144	5424
321	6072,2672,2610,2973,3321
201	5746,5943,3302
97	1046,7154
217	7407,1637,1987,152,1591,4399,5987,7849,8054,5064,7323,5313,8231,2936
377	713,7290,6554,1855,587,3199,2399,95,4618,2199,1287,6804,3833,7652
492	4344
129	247
373	3526,7028,7855,6267,6859,374,2278,7226,2680,5763,854,6168
182	1820
244	5138,3239
240	1744,204,8221,3504
70	1292
